,title,commentCount,dislikeCount,likeCount,music_style,performer,viewCount,commentators_uniq,date
13985,Озеро надежды,0.0,4.0,46.0,estrada,пугачёва,1635.0,,2018-06-14
13986,Ой!,2.0,17.0,76.0,popsa,гагарина,23564.0,2.0,2018-03-15
13987,Ок на связи - Светлана Лобода,62.0,77.0,828.0,popsa,loboda,114955.0,51.0,2017-06-10
13988,Ока,0.0,0.0,5.0,rock,несчастный_случай,456.0,,2014-06-14
13989,Океаны,0.0,2.0,13.0,rock,чичерина,592.0,,2018-03-01
13990,Окленд. Как это было: Снайперский десант 2019,11.0,3.0,221.0,rock,арбенина,3283.0,,2019-02-16
13991,Около тебя,0.0,3.0,11.0,popsa,ёлка,435.0,,2018-10-13
13992,Около тебя,0.0,3.0,15.0,popsa,ёлка,525.0,,2018-10-12
13993,Октябрина Ганичкина в гостях у ВАЛЕРИИ!,0.0,28.0,56.0,estrada,валерия,130529.0,,2009-08-25
13994,Олег,0.0,4.0,24.0,indi,алоэ_вера,1848.0,,2018-11-02
13995,"Олег Газманов ""Болеем за РФ""",2.0,3.0,13.0,estrada,газманов,2027.0,2.0,2013-08-12
13996,"Олег Газманов ""Единственная""",34.0,14.0,390.0,estrada,газманов,66223.0,23.0,2012-09-12
13997,"Олег Газманов ""Знаешь""",6.0,5.0,114.0,estrada,газманов,16268.0,5.0,2012-07-19
13998,"Олег Газманов ""Измерение жизни""",36.0,21.0,584.0,estrada,газманов,81016.0,25.0,2012-07-27
13999,"Олег Газманов ""Мои ясные дни""",26.0,30.0,478.0,estrada,газманов,91252.0,14.0,2012-07-19
14000,"Олег Газманов ""Москва""",2.0,5.0,39.0,estrada,газманов,7473.0,2.0,2012-07-19
14001,"Олег Газманов ""Одинокие женщины""",69.0,38.0,756.0,estrada,газманов,121734.0,28.0,2012-07-19
14002,"Олег Газманов ""Песня года"" 2012",27.0,25.0,414.0,estrada,газманов,143763.0,23.0,2012-01-02
14003,"Олег Газманов ""Песня года"" Новогодние поздравление 2012",0.0,1.0,3.0,estrada,газманов,1752.0,,2012-01-03
14004,"Олег Газманов ""Спасибо, Запорожье"", концерт в ДЕНЬ ВДВ",2.0,4.0,19.0,estrada,газманов,3044.0,2.0,2013-08-03
14005,"Олег Газманов ""Три вокзала""",19.0,14.0,453.0,estrada,газманов,75665.0,17.0,2012-07-19
14006,"Олег Газманов - ""Хор Кубани"" подготовка к первому выпуску шоу ""Битва хоров""",1.0,2.0,12.0,estrada,газманов,1937.0,1.0,2013-10-29
14007,Олег Газманов - А я девушек люблю,96.0,164.0,1789.0,estrada,газманов,425276.0,56.0,2013-11-02
14008,Олег Газманов - Аэрофлот,17.0,12.0,236.0,estrada,газманов,61996.0,13.0,2013-11-02
14009,"Олег Газманов - Бессмертный полк (премьера клипа, 2018) (0+)",1809.0,863.0,45531.0,estrada,газманов,2167033.0,892.0,2018-04-25
14010,Олег Газманов - Бессмертный полк 23.02.2018 Выступление в Кремле.,84.0,43.0,1468.0,estrada,газманов,81065.0,58.0,2018-03-03
14011,Олег Газманов - Бродяга,64.0,73.0,1240.0,estrada,газманов,293295.0,39.0,2013-11-02
14012,"Олег Газманов - Васильевский спуск (часть 1, 2005)",1.0,7.0,61.0,estrada,газманов,15227.0,,2013-11-02
14013,"Олег Газманов - Васильевский спуск (часть 2, 2005)",1.0,4.0,21.0,estrada,газманов,4262.0,1.0,2013-11-02
14014,"Олег Газманов - Вперед, Россия!  (новая ссылка)",16466.0,10386.0,93468.0,estrada,газманов,8702515.0,899.0,2015-05-04
14015,Олег Газманов - Далекий дом,7.0,8.0,116.0,estrada,газманов,39357.0,6.0,2013-11-02
14016,Олег Газманов - Дороги,41.0,16.0,326.0,estrada,газманов,87703.0,10.0,2013-11-02
14017,Олег Газманов - Доча,63.0,93.0,1566.0,estrada,газманов,356447.0,39.0,2013-11-02
14018,Олег Газманов - Единственная Моя (Дискотека 80-х 2016),12.0,23.0,304.0,estrada,газманов,28342.0,11.0,2018-03-06
14019,Олег Газманов - Загулял,276.0,424.0,5024.0,estrada,газманов,1470887.0,149.0,2013-11-02
14020,Олег Газманов - Закрой мои глаза,25.0,17.0,285.0,estrada,газманов,70936.0,19.0,2013-11-02
14021,Олег Газманов - Именно она (новая песня 2014),83.0,43.0,924.0,estrada,газманов,223272.0,64.0,2014-03-09
14022,Олег Газманов - Когда мне будет sixty-five (lyric video),139.0,63.0,1853.0,estrada,газманов,173535.0,106.0,2016-07-23
14023,"Олег Газманов - Концерт в СКК ""Ленина""",14.0,6.0,64.0,estrada,газманов,10028.0,4.0,2013-11-02
14024,Олег Газманов - Концерт к 70 летию освобождения Севастополя.,3.0,4.0,32.0,estrada,газманов,3004.0,3.0,2014-05-13
14025,Олег Газманов - Лёд и Пламя (Официальный тизер клипа),2.0,6.0,92.0,estrada,газманов,27014.0,2.0,2013-12-03
14026,Олег Газманов - Лёд и Пламя (Премьера клипа),203.0,233.0,4710.0,estrada,газманов,1164143.0,114.0,2013-12-05
14027,Олег Газманов - Мама (Live),142.0,199.0,2558.0,estrada,газманов,478070.0,81.0,2013-11-02
14028,Олег Газманов - Марш Строителей,54.0,52.0,929.0,estrada,газманов,223166.0,33.0,2014-08-09
14029,Олег Газманов - Мне не нравится дождь,39.0,51.0,774.0,estrada,газманов,197034.0,22.0,2013-11-02
14030,Олег Газманов - Мои ясные дни,313.0,404.0,8987.0,estrada,газманов,1402441.0,175.0,2013-11-02
14031,Олег Газманов - Мои ясные дни (Live),2.0,6.0,85.0,estrada,газманов,13589.0,2.0,2013-11-02
14032,Олег Газманов - Мой храм,17.0,17.0,354.0,estrada,газманов,73275.0,14.0,2013-11-02
14033,Олег Газманов - Москва,15.0,9.0,279.0,estrada,газманов,59160.0,11.0,2013-11-02
14034,Олег Газманов - Мотылёк,51.0,37.0,514.0,estrada,газманов,174723.0,22.0,2013-11-02
14035,Олег Газманов - На закате плачет мачо (Новый клип 2017),656.0,1336.0,17639.0,estrada,газманов,1382121.0,456.0,2017-10-01
14036,Олег Газманов - На заре,54.0,50.0,668.0,estrada,газманов,162852.0,28.0,2013-11-02
14037,Олег Газманов - Надежда умирает последней,13.0,22.0,176.0,estrada,газманов,49097.0,10.0,2013-11-02
14038,"Олег Газманов - Никто, кроме нас! (новый клип 2015)",3315.0,3127.0,44029.0,estrada,газманов,8879237.0,855.0,2015-08-01
14039,Олег Газманов - Новая заря,624.0,494.0,7982.0,estrada,газманов,1048937.0,294.0,2013-11-02
14040,Олег Газманов - Офицеры,4.0,22.0,143.0,estrada,газманов,25826.0,3.0,2013-11-02
14041,Олег Газманов - Офицеры (Live),755.0,912.0,11587.0,estrada,газманов,2450688.0,403.0,2013-11-02
14042,"Олег Газманов - Пермь, 9 мая 2015",10.0,8.0,155.0,estrada,газманов,11892.0,8.0,2015-09-08
14043,Олег Газманов - Песня о России,6.0,14.0,181.0,estrada,газманов,43744.0,5.0,2013-11-02
14044,Олег Газманов - Помада (Live),5.0,5.0,72.0,estrada,газманов,14934.0,5.0,2013-11-02
14045,Олег Газманов - Раненый зверь,11.0,19.0,213.0,estrada,газманов,80365.0,8.0,2013-11-02
14046,Олег Газманов - Родники,11.0,6.0,167.0,estrada,газманов,45685.0,16.0,2013-11-02
14047,Олег Газманов - Родники,7.0,8.0,206.0,estrada,газманов,51384.0,16.0,2013-11-02
14048,Олег Газманов - Сделан в СССР,1838.0,1586.0,10600.0,estrada,газманов,1864632.0,833.0,2013-11-02
14049,Олег Газманов - Сибирский полк,120.0,34.0,1053.0,estrada,газманов,161190.0,41.0,2014-09-21
14050,"Олег Газманов - Сольный концерт ""Новая заря""",56.0,51.0,558.0,estrada,газманов,161341.0,28.0,2013-11-02
14051,Олег Газманов - Сольный концерт в Минске (часть 1),5.0,4.0,57.0,estrada,газманов,12036.0,5.0,2013-11-02
14052,Олег Газманов - Сольный концерт в Минске (часть 2),1.0,3.0,30.0,estrada,газманов,4254.0,1.0,2013-11-02
14053,"Олег Газманов - Спасибо, Нижнекамск",2.0,4.0,6.0,estrada,газманов,2386.0,2.0,2013-05-27
14054,Олег Газманов - Футбол,8.0,7.0,67.0,estrada,газманов,12008.0,3.0,2013-11-02
14055,Олег Газманов - Этот день,12.0,2.0,221.0,estrada,газманов,44229.0,11.0,2013-11-02
14056,"Олег Газманов - концерт ""Песни Победы""",3.0,5.0,55.0,estrada,газманов,9457.0,3.0,2013-11-02
14057,"Олег Газманов - концерт ""Песни Победы"" (2004)",10.0,20.0,274.0,estrada,газманов,79220.0,7.0,2013-11-02
14058,Олег Газманов ВКонтакте!,1.0,3.0,17.0,estrada,газманов,2378.0,,2013-08-25
14059,Олег Газманов Жить так жить День сотрудника органов внутренних дел от 10.11.2017,15.0,9.0,186.0,estrada,газманов,13900.0,10.0,2018-03-06
14060,Олег Газманов На закате плачет мачо Концерт Лучшие песни 31 12 2017,9.0,5.0,100.0,estrada,газманов,3845.0,8.0,2018-03-06
14061,Олег Газманов выступление в день ВМФ в Санкт-Петербурге 27.07.2014,8.0,9.0,73.0,estrada,газманов,9074.0,9.0,2014-07-29
14062,"Олег Газманов готовит ""Хор Кубани"" к битве Хоров",0.0,3.0,7.0,estrada,газманов,1158.0,,2015-06-25
14063,"Олег Газманов готовит ""Хор Кубани"" к второму конкурсному дню ""Битвы Хоров""",0.0,5.0,13.0,estrada,газманов,1342.0,,2015-06-25
14064,Олег Газманов и Александр Буйнов На закате плачет мачо Главный новогодний концер,16.0,6.0,141.0,estrada,газманов,6469.0,13.0,2018-03-06
14065,"Олег Газманов и Данил Плужников - Два орла [Пресс-конференция фестиваля ""Ангелы природы""]",96.0,30.0,1531.0,estrada,газманов,265809.0,54.0,2016-04-07
14066,Олег Газманов и Нюша - Белый снег (Голубой Огонёк 2018),16.0,15.0,253.0,estrada,газманов,17206.0,12.0,2018-03-06
14067,"Олег Газманов и Сосо Павлиашвили ""Два голоса""",4.0,8.0,68.0,estrada,газманов,16652.0,4.0,2012-07-27
14068,"Олег Газманов и Тамара Гвердцители  - ""Вороной"" [ТИЗЕР]",11.0,11.0,117.0,estrada,газманов,4903.0,9.0,2016-02-02
14069,Олег Газманов и Тамара Гвердцители - Вороной [ПРЕМЬЕРА КЛИПА],152.0,182.0,2390.0,estrada,газманов,469204.0,89.0,2016-02-11
14070,Олег Газманов о записи Гимна России,10.0,4.0,45.0,estrada,газманов,3565.0,9.0,2013-09-24
14071,Олег Газманов поздравляет Владимира Путина с днем рождения,100.0,181.0,767.0,estrada,газманов,34008.0,47.0,2016-10-08
14072,"Олег Газманов посадил ""Дерево Победы 2013"" в Челябинске",1.0,2.0,2.0,estrada,газманов,689.0,1.0,2013-04-19
14073,Олег Газманов приглашение на 7 мая 2013 в Серебряный Бор,4.0,5.0,19.0,estrada,газманов,3166.0,4.0,2013-05-03
14074,Олег Газманов скоро в Вашем городе!,3.0,2.0,10.0,estrada,газманов,1722.0,3.0,2013-08-07
14075,Олег Газманов — Посвящение Эхо любви Концерт к 85-летию Роберта Рождественского  2017,4.0,4.0,77.0,estrada,газманов,3974.0,3.0,2018-03-06
14076,"Олег Газманов, ""Хор Кубани"" и Олимпийский факел. (репетиция)",0.0,6.0,17.0,estrada,газманов,2137.0,,2015-06-25
14077,"Олег Газманов, запись с концерта",0.0,2.0,4.0,estrada,газманов,1426.0,,2013-07-09
14078,Олег Груз - Еле Цел,99.0,127.0,1757.0,rap,gazgolder,386103.0,90.0,2011-07-26
14079,Олег Груз - Мультфильм №1,57.0,74.0,1062.0,rap,gazgolder,156268.0,,2011-09-06
14080,Олег Груз - Рыбка,361.0,341.0,3847.0,rap,gazgolder,570961.0,295.0,2012-03-06
14081,Олега Газманова о Секретах Здоровья!,29.0,7.0,485.0,estrada,газманов,45248.0,21.0,2013-07-08
14082,Оленька Рыжик,,19.0,98.0,popsa,макsим,1817.0,,2015-07-01
14083,Олимпийский вальс // Новая волна 2014,0.0,2.0,40.0,estrada,николаев,6665.0,,2014-07-29
14084,"Ольга Билык - «Уж, вы мои ветры, ветерочки»",42.0,21.0,381.0,rock,звери,20985.0,28.0,2017-03-07
14085,"Ольга Бузова  -  Алкоголь ( Премьера Lyric - video, альбом ""Принимай меня"" )",134.0,154.0,1846.0,popsa,бузова,95493.0,105.0,2018-10-30
14086,"Ольга Бузова  - Под звуки поцелуев ( ""Зарядись удачей"", НТВ )",112.0,127.0,1010.0,popsa,бузова,46396.0,57.0,2018-12-01
14087,"Ольга Бузова  - Хит - парад ( ""Зарядись удачей"", НТВ )",407.0,430.0,2292.0,popsa,бузова,127003.0,128.0,2018-12-01
14088,Ольга Бузова & Леша Свик - Поцелуй на балконе - Премьера песни 2019,2509.0,3124.0,24416.0,popsa,бузова,857136.0,,2019-03-09
14089,"Ольга Бузова -  Live.  Выпуск #1 , Отчетный мини-тур по Дальнему Востоку.",1306.0,1545.0,23064.0,popsa,бузова,634976.0,900.0,2018-03-23
14090,"Ольга Бузова -  Атомы ( ""Зарядись удачей"", НТВ )",332.0,429.0,2251.0,popsa,бузова,128647.0,153.0,2018-12-01
14091,"Ольга Бузова -  Губы ( Lyric - video, альбом ""Принимай меня"" )",434.0,573.0,7085.0,popsa,бузова,620944.0,283.0,2018-10-06
14092,"Ольга Бузова - Live. Выпуск #10 ( Давка в Тюмени, Премьера #Чемпион, Самая стильная девушка Росиии )",628.0,432.0,7368.0,popsa,бузова,321326.0,384.0,2018-05-25
14093,"Ольга Бузова - Live. Выпуск #11 ( Премия РУТВ, Ольга Бузова года, Концерты в Ижевске, Перми и Уфе )",472.0,309.0,6854.0,popsa,бузова,278659.0,298.0,2018-06-01
14094,"Ольга Бузова - Live. Выпуск #12 ( Татуировка с Олей, BuzGirls, Концерт в Лачи и Красноярске )",388.0,228.0,5883.0,popsa,бузова,219355.0,286.0,2018-06-08
14095,"Ольга Бузова - Live. Выпуск #13 ( Лучшая песня рунета Премии МузТВ, Открытие ресторана BuzFood )",598.0,325.0,8195.0,popsa,бузова,299272.0,442.0,2018-06-15
14096,"Ольга Бузова - Live. Выпуск #14 ( BuzFood, «Привет, Андрей», неожиданная встреча с бабушкой )",478.0,298.0,7869.0,popsa,бузова,331985.0,314.0,2018-06-22
